"","ID","Pub","CRN","informative","biased","credible","false","trustworthy","pol_leaning","familiar_Fox","familiar_Atlantic","familiar_CNN","familiar_SacBee","truthful_Fox","truthful_Atlantic","truthful_CNN","truthful_SacBee","trust_Fox","trust_Atlantic","trust_CNN","trust_SacBee","Pub_familiar","fam_rate","pol_rate","CRN_vs_NoCRN","Mixed_vs_Pol","treatment","pol_knowledge"
"6774",1697,"CNN","c1",5,1,4,2,4,"Democrat","Yes","No","Yes","No","Yes","Don't know","Yes","Don't know","Entirely","","Entirely","","Yes","High","Liberal",-0.666666666666667,-0.5,0,"low"
"6775",1697,"FoxNews","c3",5,1,5,1,5,"Democrat","Yes","No","Yes","No","Yes","Don't know","Yes","Don't know","Entirely","","Entirely","","Yes","High","Conservative",0.333333333333333,0,1,"low"
"6776",1697,"Atlantic","c2",5,2,4,2,4,"Democrat","Yes","No","Yes","No","Yes","Don't know","Yes","Don't know","Entirely","","Entirely","","No","Medium","Liberal",0.333333333333333,0.5,1,"low"
"6777",1697,"SacBee","c1",5,3,5,1,4,"Democrat","Yes","No","Yes","No","Yes","Don't know","Yes","Don't know","Entirely","","Entirely","","No","Low","Neutral/Local",-0.666666666666667,-0.5,0,"low"
"6778",1698,"CNN","c3",4,2,2,2,3,"Democrat","Yes","Yes","Yes","No","Yes","No","Yes","Don't know","Entirely","Not at all","Somewhat","Not at all","Yes","High","Liberal",0.333333333333333,0,1,"low"
"6779",1698,"FoxNews","c2",5,2,3,3,3,"Democrat","Yes","Yes","Yes","No","Yes","No","Yes","Don't know","Entirely","Not at all","Somewhat","Not at all","Yes","High","Conservative",0.333333333333333,0.5,1,"low"
"6780",1698,"Atlantic","c1",5,2,4,3,4,"Democrat","Yes","Yes","Yes","No","Yes","No","Yes","Don't know","Entirely","Not at all","Somewhat","Not at all","Yes","Medium","Liberal",-0.666666666666667,-0.5,0,"low"
"6781",1698,"SacBee","c1",4,2,5,2,5,"Democrat","Yes","Yes","Yes","No","Yes","No","Yes","Don't know","Entirely","Not at all","Somewhat","Not at all","No","Low","Neutral/Local",-0.666666666666667,-0.5,0,"low"
"6782",1699,"CNN","c1",3,2,3,2,3,"Republican","Yes","No","Yes","No","Yes","Don't know","No","Don't know","A lot","Barely","Barely","Barely","Yes","High","Liberal",-0.666666666666667,-0.5,0,"high"
"6783",1699,"FoxNews","c3",3,4,3,4,3,"Republican","Yes","No","Yes","No","Yes","Don't know","No","Don't know","A lot","Barely","Barely","Barely","Yes","High","Conservative",0.333333333333333,0,1,"high"
"6784",1699,"Atlantic","c2",2,2,3,4,3,"Republican","Yes","No","Yes","No","Yes","Don't know","No","Don't know","A lot","Barely","Barely","Barely","No","Medium","Liberal",0.333333333333333,0.5,1,"high"
"6785",1699,"SacBee","c1",3,3,3,3,3,"Republican","Yes","No","Yes","No","Yes","Don't know","No","Don't know","A lot","Barely","Barely","Barely","No","Low","Neutral/Local",-0.666666666666667,-0.5,0,"high"
"6786",1700,"CNN","c1",5,4,2,2,3,"Republican","Yes","No","Yes","No","Yes","Don't know","Yes","No","Somewhat","A lot","Somewhat","Barely","Yes","High","Liberal",-0.666666666666667,-0.5,0,"low"
"6787",1700,"FoxNews","c2",4,3,2,3,2,"Republican","Yes","No","Yes","No","Yes","Don't know","Yes","No","Somewhat","A lot","Somewhat","Barely","Yes","High","Conservative",0.333333333333333,0.5,1,"low"
"6788",1700,"Atlantic","c1",4,3,4,1,5,"Republican","Yes","No","Yes","No","Yes","Don't know","Yes","No","Somewhat","A lot","Somewhat","Barely","No","Medium","Liberal",-0.666666666666667,-0.5,0,"low"
"6789",1700,"SacBee","c3",5,3,4,4,5,"Republican","Yes","No","Yes","No","Yes","Don't know","Yes","No","Somewhat","A lot","Somewhat","Barely","No","Low","Neutral/Local",0.333333333333333,0,1,"low"
"6790",1701,"CNN","c3",4,2,4,3,3,"Independent","Yes","No","Yes","No","Yes","Don't know","Yes","Don't know","Somewhat","","Barely","","Yes","High","Liberal",0.333333333333333,0,1,"low"
"6791",1701,"FoxNews","c1",4,3,3,2,4,"Independent","Yes","No","Yes","No","Yes","Don't know","Yes","Don't know","Somewhat","","Barely","","Yes","High","Conservative",-0.666666666666667,-0.5,0,"low"
"6792",1701,"Atlantic","c2",4,2,3,2,4,"Independent","Yes","No","Yes","No","Yes","Don't know","Yes","Don't know","Somewhat","","Barely","","No","Medium","Liberal",0.333333333333333,0.5,1,"low"
"6793",1701,"SacBee","c1",4,3,3,2,4,"Independent","Yes","No","Yes","No","Yes","Don't know","Yes","Don't know","Somewhat","","Barely","","No","Low","Neutral/Local",-0.666666666666667,-0.5,0,"low"
"6794",1702,"CNN","c3",5,1,5,1,5,"Democrat","Yes","Yes","Yes","No","No","No","Yes","Don't know","Not at all","Not at all","A lot","","Yes","High","Liberal",0.333333333333333,0,1,"high"
"6795",1702,"FoxNews","c1",4,4,3,2,3,"Democrat","Yes","Yes","Yes","No","No","No","Yes","Don't know","Not at all","Not at all","A lot","","Yes","High","Conservative",-0.666666666666667,-0.5,0,"high"
"6796",1702,"Atlantic","c2",2,3,1,4,2,"Democrat","Yes","Yes","Yes","No","No","No","Yes","Don't know","Not at all","Not at all","A lot","","Yes","Medium","Liberal",0.333333333333333,0.5,1,"high"
"6797",1702,"SacBee","c1",3,4,2,3,2,"Democrat","Yes","Yes","Yes","No","No","No","Yes","Don't know","Not at all","Not at all","A lot","","No","Low","Neutral/Local",-0.666666666666667,-0.5,0,"high"
"6798",1703,"CNN","c1",4,2,4,2,4,"Republican","Yes","No","Yes","Yes","Yes","Don't know","No","Don't know","A lot","","Barely","","Yes","High","Liberal",-0.666666666666667,-0.5,0,"high"
"6799",1703,"FoxNews","c1",3,4,4,3,4,"Republican","Yes","No","Yes","Yes","Yes","Don't know","No","Don't know","A lot","","Barely","","Yes","High","Conservative",-0.666666666666667,-0.5,0,"high"
"6800",1703,"Atlantic","c3",2,3,2,4,2,"Republican","Yes","No","Yes","Yes","Yes","Don't know","No","Don't know","A lot","","Barely","","No","Medium","Liberal",0.333333333333333,0,1,"high"
"6801",1703,"SacBee","c2",3,3,3,3,3,"Republican","Yes","No","Yes","Yes","Yes","Don't know","No","Don't know","A lot","","Barely","","Yes","Low","Neutral/Local",0.333333333333333,0.5,1,"high"
"6802",1704,"CNN","c3",3,3,2,4,4,"Democrat","Yes","No","Yes","No","No","Yes","Yes","Yes","Not at all","A lot","Entirely","A lot","Yes","High","Liberal",0.333333333333333,0,1,"high"
"6803",1704,"FoxNews","c1",2,5,1,5,1,"Democrat","Yes","No","Yes","No","No","Yes","Yes","Yes","Not at all","A lot","Entirely","A lot","Yes","High","Conservative",-0.666666666666667,-0.5,0,"high"
"6804",1704,"Atlantic","c1",5,1,5,1,5,"Democrat","Yes","No","Yes","No","No","Yes","Yes","Yes","Not at all","A lot","Entirely","A lot","No","Medium","Liberal",-0.666666666666667,-0.5,0,"high"
"6805",1704,"SacBee","c2",5,1,1,1,1,"Democrat","Yes","No","Yes","No","No","Yes","Yes","Yes","Not at all","A lot","Entirely","A lot","No","Low","Neutral/Local",0.333333333333333,0.5,1,"high"
"6806",1705,"CNN","c1",3,5,4,4,5,"Republican","Yes","No","Yes","No","No","No","No","No","A lot","Entirely","Somewhat","Entirely","Yes","High","Liberal",-0.666666666666667,-0.5,0,"low"
"6807",1705,"FoxNews","c1",5,5,5,5,4,"Republican","Yes","No","Yes","No","No","No","No","No","A lot","Entirely","Somewhat","Entirely","Yes","High","Conservative",-0.666666666666667,-0.5,0,"low"
"6808",1705,"Atlantic","c3",5,4,5,4,4,"Republican","Yes","No","Yes","No","No","No","No","No","A lot","Entirely","Somewhat","Entirely","No","Medium","Liberal",0.333333333333333,0,1,"low"
"6809",1705,"SacBee","c2",4,5,4,5,5,"Republican","Yes","No","Yes","No","No","No","No","No","A lot","Entirely","Somewhat","Entirely","No","Low","Neutral/Local",0.333333333333333,0.5,1,"low"
"6810",1706,"CNN","c1",4,1,5,1,3,"Democrat","Yes","No","Yes","Yes","Yes","Don't know","Yes","Yes","A lot","","Entirely","A lot","Yes","High","Liberal",-0.666666666666667,-0.5,0,"low"
"6811",1706,"FoxNews","c3",4,1,5,2,5,"Democrat","Yes","No","Yes","Yes","Yes","Don't know","Yes","Yes","A lot","","Entirely","A lot","Yes","High","Conservative",0.333333333333333,0,1,"low"
"6812",1706,"Atlantic","c1",5,2,4,1,4,"Democrat","Yes","No","Yes","Yes","Yes","Don't know","Yes","Yes","A lot","","Entirely","A lot","No","Medium","Liberal",-0.666666666666667,-0.5,0,"low"
"6813",1706,"SacBee","c2",5,1,5,1,5,"Democrat","Yes","No","Yes","Yes","Yes","Don't know","Yes","Yes","A lot","","Entirely","A lot","Yes","Low","Neutral/Local",0.333333333333333,0.5,1,"low"
"6814",1707,"CNN","c2",5,1,5,1,5,"Democrat","Yes","No","Yes","No","No","Don't know","Yes","Don't know","Not at all","","Somewhat","","Yes","High","Liberal",0.333333333333333,0.5,1,"low"
"6815",1707,"FoxNews","c1",5,1,4,1,4,"Democrat","Yes","No","Yes","No","No","Don't know","Yes","Don't know","Not at all","","Somewhat","","Yes","High","Conservative",-0.666666666666667,-0.5,0,"low"
"6816",1707,"Atlantic","c1",5,3,3,4,2,"Democrat","Yes","No","Yes","No","No","Don't know","Yes","Don't know","Not at all","","Somewhat","","No","Medium","Liberal",-0.666666666666667,-0.5,0,"low"
"6817",1707,"SacBee","c3",4,3,4,2,4,"Democrat","Yes","No","Yes","No","No","Don't know","Yes","Don't know","Not at all","","Somewhat","","No","Low","Neutral/Local",0.333333333333333,0,1,"low"
"6818",1708,"CNN","c1",5,2,3,1,4,"Democrat","Yes","Yes","Yes","No","Yes","Yes","Yes","Don't know","Barely","Somewhat","Somewhat","","Yes","High","Liberal",-0.666666666666667,-0.5,0,"low"
"6819",1708,"FoxNews","c2",5,4,3,1,3,"Democrat","Yes","Yes","Yes","No","Yes","Yes","Yes","Don't know","Barely","Somewhat","Somewhat","","Yes","High","Conservative",0.333333333333333,0.5,1,"low"
"6820",1708,"Atlantic","c1",5,3,3,2,3,"Democrat","Yes","Yes","Yes","No","Yes","Yes","Yes","Don't know","Barely","Somewhat","Somewhat","","Yes","Medium","Liberal",-0.666666666666667,-0.5,0,"low"
"6821",1708,"SacBee","c3",5,2,4,1,4,"Democrat","Yes","Yes","Yes","No","Yes","Yes","Yes","Don't know","Barely","Somewhat","Somewhat","","No","Low","Neutral/Local",0.333333333333333,0,1,"low"
"6822",1709,"CNN","c3",4,3,3,3,3,"Independent","Yes","Yes","Yes","Yes","No","Don't know","Yes","Don't know","Not at all","","Somewhat","","Yes","High","Liberal",0.333333333333333,0,1,"high"
"6823",1709,"FoxNews","c2",4,4,3,3,3,"Independent","Yes","Yes","Yes","Yes","No","Don't know","Yes","Don't know","Not at all","","Somewhat","","Yes","High","Conservative",0.333333333333333,0.5,1,"high"
"6824",1709,"Atlantic","c1",3,2,3,3,3,"Independent","Yes","Yes","Yes","Yes","No","Don't know","Yes","Don't know","Not at all","","Somewhat","","Yes","Medium","Liberal",-0.666666666666667,-0.5,0,"high"
"6825",1709,"SacBee","c1",3,3,3,2,4,"Independent","Yes","Yes","Yes","Yes","No","Don't know","Yes","Don't know","Not at all","","Somewhat","","Yes","Low","Neutral/Local",-0.666666666666667,-0.5,0,"high"
"6826",1710,"CNN","c1",4,2,4,2,4,"Democrat","Yes","Yes","Yes","Yes","No","Yes","Yes","Don't know","Not at all","A lot","Somewhat","A lot","Yes","High","Liberal",-0.666666666666667,-0.5,0,"high"
"6827",1710,"FoxNews","c1",3,4,4,3,3,"Democrat","Yes","Yes","Yes","Yes","No","Yes","Yes","Don't know","Not at all","A lot","Somewhat","A lot","Yes","High","Conservative",-0.666666666666667,-0.5,0,"high"
"6828",1710,"Atlantic","c2",4,3,4,3,3,"Democrat","Yes","Yes","Yes","Yes","No","Yes","Yes","Don't know","Not at all","A lot","Somewhat","A lot","Yes","Medium","Liberal",0.333333333333333,0.5,1,"high"
"6829",1710,"SacBee","c3",4,3,4,3,3,"Democrat","Yes","Yes","Yes","Yes","No","Yes","Yes","Don't know","Not at all","A lot","Somewhat","A lot","Yes","Low","Neutral/Local",0.333333333333333,0,1,"high"
"6830",1711,"CNN","c3",5,1,5,1,5,"Republican","Yes","No","Yes","No","Don't know","Don't know","Yes","Don't know","","","Somewhat","","Yes","High","Liberal",0.333333333333333,0,1,"low"
"6831",1711,"FoxNews","c1",5,1,4,1,4,"Republican","Yes","No","Yes","No","Don't know","Don't know","Yes","Don't know","","","Somewhat","","Yes","High","Conservative",-0.666666666666667,-0.5,0,"low"
"6832",1711,"Atlantic","c2",5,1,3,3,3,"Republican","Yes","No","Yes","No","Don't know","Don't know","Yes","Don't know","","","Somewhat","","No","Medium","Liberal",0.333333333333333,0.5,1,"low"
"6833",1711,"SacBee","c1",5,1,3,3,3,"Republican","Yes","No","Yes","No","Don't know","Don't know","Yes","Don't know","","","Somewhat","","No","Low","Neutral/Local",-0.666666666666667,-0.5,0,"low"
"6834",1712,"CNN","c3",5,1,5,1,5,"Republican","Yes","Yes","Yes","No","Yes","No","Yes","No","Entirely","Barely","Entirely","Barely","Yes","High","Liberal",0.333333333333333,0,1,"low"
"6835",1712,"FoxNews","c1",5,1,5,1,5,"Republican","Yes","Yes","Yes","No","Yes","No","Yes","No","Entirely","Barely","Entirely","Barely","Yes","High","Conservative",-0.666666666666667,-0.5,0,"low"
"6836",1712,"Atlantic","c2",5,1,5,1,5,"Republican","Yes","Yes","Yes","No","Yes","No","Yes","No","Entirely","Barely","Entirely","Barely","Yes","Medium","Liberal",0.333333333333333,0.5,1,"low"
"6837",1712,"SacBee","c1",5,1,5,1,5,"Republican","Yes","Yes","Yes","No","Yes","No","Yes","No","Entirely","Barely","Entirely","Barely","No","Low","Neutral/Local",-0.666666666666667,-0.5,0,"low"
"6838",1713,"CNN","c1",3,3,3,4,3,"Republican","Yes","No","Yes","No","Don't know","Don't know","Don't know","Don't know","Somewhat","","Somewhat","","Yes","High","Liberal",-0.666666666666667,-0.5,0,"low"
"6839",1713,"FoxNews","c3",4,4,3,2,3,"Republican","Yes","No","Yes","No","Don't know","Don't know","Don't know","Don't know","Somewhat","","Somewhat","","Yes","High","Conservative",0.333333333333333,0,1,"low"
"6840",1713,"Atlantic","c1",4,3,4,3,4,"Republican","Yes","No","Yes","No","Don't know","Don't know","Don't know","Don't know","Somewhat","","Somewhat","","No","Medium","Liberal",-0.666666666666667,-0.5,0,"low"
"6841",1713,"SacBee","c2",4,3,3,2,4,"Republican","Yes","No","Yes","No","Don't know","Don't know","Don't know","Don't know","Somewhat","","Somewhat","","No","Low","Neutral/Local",0.333333333333333,0.5,1,"low"
"6842",1714,"CNN","c2",3,4,3,3,3,"Democrat","Yes","Yes","Yes","No","No","Yes","Yes","Don't know","Not at all","A lot","A lot","","Yes","High","Liberal",0.333333333333333,0.5,1,"high"
"6843",1714,"FoxNews","c1",4,4,4,3,4,"Democrat","Yes","Yes","Yes","No","No","Yes","Yes","Don't know","Not at all","A lot","A lot","","Yes","High","Conservative",-0.666666666666667,-0.5,0,"high"
"6844",1714,"Atlantic","c3",3,3,4,3,4,"Democrat","Yes","Yes","Yes","No","No","Yes","Yes","Don't know","Not at all","A lot","A lot","","Yes","Medium","Liberal",0.333333333333333,0,1,"high"
"6845",1714,"SacBee","c1",4,2,5,2,4,"Democrat","Yes","Yes","Yes","No","No","Yes","Yes","Don't know","Not at all","A lot","A lot","","No","Low","Neutral/Local",-0.666666666666667,-0.5,0,"high"
"6846",1715,"CNN","c3",5,2,5,1,5,"Other Party","Yes","Yes","Yes","No","No","Yes","Yes","Don't know","Not at all","Somewhat","A lot","","Yes","High","Liberal",0.333333333333333,0,1,"high"
"6847",1715,"FoxNews","c1",2,5,1,4,1,"Other Party","Yes","Yes","Yes","No","No","Yes","Yes","Don't know","Not at all","Somewhat","A lot","","Yes","High","Conservative",-0.666666666666667,-0.5,0,"high"
"6848",1715,"Atlantic","c2",4,4,4,3,5,"Other Party","Yes","Yes","Yes","No","No","Yes","Yes","Don't know","Not at all","Somewhat","A lot","","Yes","Medium","Liberal",0.333333333333333,0.5,1,"high"
"6849",1715,"SacBee","c1",5,1,5,1,5,"Other Party","Yes","Yes","Yes","No","No","Yes","Yes","Don't know","Not at all","Somewhat","A lot","","No","Low","Neutral/Local",-0.666666666666667,-0.5,0,"high"
"6850",1716,"CNN","c3",3,2,3,3,3,"Independent","Yes","No","Yes","No","Yes","Don't know","No","Don't know","Entirely","","Not at all","","Yes","High","Liberal",0.333333333333333,0,1,"high"
"6851",1716,"FoxNews","c2",4,5,2,3,3,"Independent","Yes","No","Yes","No","Yes","Don't know","No","Don't know","Entirely","","Not at all","","Yes","High","Conservative",0.333333333333333,0.5,1,"high"
"6852",1716,"Atlantic","c1",2,3,2,4,2,"Independent","Yes","No","Yes","No","Yes","Don't know","No","Don't know","Entirely","","Not at all","","No","Medium","Liberal",-0.666666666666667,-0.5,0,"high"
"6853",1716,"SacBee","c1",1,3,1,5,1,"Independent","Yes","No","Yes","No","Yes","Don't know","No","Don't know","Entirely","","Not at all","","No","Low","Neutral/Local",-0.666666666666667,-0.5,0,"high"
"6854",1717,"CNN","c1",3,3,4,1,3,"Democrat","Yes","Yes","Yes","No","No","No","No","No","Somewhat","Somewhat","Somewhat","Somewhat","Yes","High","Liberal",-0.666666666666667,-0.5,0,"low"
"6855",1717,"FoxNews","c3",5,1,1,4,1,"Democrat","Yes","Yes","Yes","No","No","No","No","No","Somewhat","Somewhat","Somewhat","Somewhat","Yes","High","Conservative",0.333333333333333,0,1,"low"
"6856",1717,"Atlantic","c1",3,3,3,3,3,"Democrat","Yes","Yes","Yes","No","No","No","No","No","Somewhat","Somewhat","Somewhat","Somewhat","Yes","Medium","Liberal",-0.666666666666667,-0.5,0,"low"
"6857",1717,"SacBee","c2",3,3,3,3,3,"Democrat","Yes","Yes","Yes","No","No","No","No","No","Somewhat","Somewhat","Somewhat","Somewhat","No","Low","Neutral/Local",0.333333333333333,0.5,1,"low"
"6858",1718,"CNN","c1",5,2,4,4,4,"Democrat","Yes","No","Yes","Yes","No","Don't know","No","Don't know","","","","","Yes","High","Liberal",-0.666666666666667,-0.5,0,"high"
"6859",1718,"FoxNews","c3",4,4,2,3,2,"Democrat","Yes","No","Yes","Yes","No","Don't know","No","Don't know","","","","","Yes","High","Conservative",0.333333333333333,0,1,"high"
"6860",1718,"Atlantic","c1",4,2,3,3,3,"Democrat","Yes","No","Yes","Yes","No","Don't know","No","Don't know","","","","","No","Medium","Liberal",-0.666666666666667,-0.5,0,"high"
"6861",1718,"SacBee","c2",4,3,4,2,3,"Democrat","Yes","No","Yes","Yes","No","Don't know","No","Don't know","","","","","Yes","Low","Neutral/Local",0.333333333333333,0.5,1,"high"
"6862",1719,"CNN","c1",3,3,3,3,3,"Democrat","Yes","Yes","Yes","Yes","Don't know","Don't know","Don't know","Don't know","Somewhat","Somewhat","Somewhat","Somewhat","Yes","High","Liberal",-0.666666666666667,-0.5,0,"low"
"6863",1719,"FoxNews","c1",3,3,3,3,3,"Democrat","Yes","Yes","Yes","Yes","Don't know","Don't know","Don't know","Don't know","Somewhat","Somewhat","Somewhat","Somewhat","Yes","High","Conservative",-0.666666666666667,-0.5,0,"low"
"6864",1719,"Atlantic","c3",3,3,3,3,3,"Democrat","Yes","Yes","Yes","Yes","Don't know","Don't know","Don't know","Don't know","Somewhat","Somewhat","Somewhat","Somewhat","Yes","Medium","Liberal",0.333333333333333,0,1,"low"
"6865",1719,"SacBee","c2",3,3,3,3,3,"Democrat","Yes","Yes","Yes","Yes","Don't know","Don't know","Don't know","Don't know","Somewhat","Somewhat","Somewhat","Somewhat","Yes","Low","Neutral/Local",0.333333333333333,0.5,1,"low"
"6866",1720,"CNN","c2",4,3,3,2,3,"Democrat","Yes","No","Yes","No","Don't know","Don't know","Yes","Don't know","","","","","Yes","High","Liberal",0.333333333333333,0.5,1,"low"
"6867",1720,"FoxNews","c1",3,3,3,3,3,"Democrat","Yes","No","Yes","No","Don't know","Don't know","Yes","Don't know","","","","","Yes","High","Conservative",-0.666666666666667,-0.5,0,"low"
"6868",1720,"Atlantic","c1",4,3,3,3,3,"Democrat","Yes","No","Yes","No","Don't know","Don't know","Yes","Don't know","","","","","No","Medium","Liberal",-0.666666666666667,-0.5,0,"low"
"6869",1720,"SacBee","c3",3,2,3,3,3,"Democrat","Yes","No","Yes","No","Don't know","Don't know","Yes","Don't know","","","","","No","Low","Neutral/Local",0.333333333333333,0,1,"low"
"6870",1721,"CNN","c3",4,2,3,2,3,"Democrat","Yes","Yes","Yes","No","No","Yes","Yes","Don't know","Not at all","Somewhat","Entirely","","Yes","High","Liberal",0.333333333333333,0,1,"low"
"6871",1721,"FoxNews","c1",3,3,3,3,3,"Democrat","Yes","Yes","Yes","No","No","Yes","Yes","Don't know","Not at all","Somewhat","Entirely","","Yes","High","Conservative",-0.666666666666667,-0.5,0,"low"
"6872",1721,"Atlantic","c1",4,3,4,3,3,"Democrat","Yes","Yes","Yes","No","No","Yes","Yes","Don't know","Not at all","Somewhat","Entirely","","Yes","Medium","Liberal",-0.666666666666667,-0.5,0,"low"
